airport,start,finish,capacity,type,misuse_penalty
MPL,2006-01-07T00:00,2006-01-07T01:00,1,t,0
MPL,2006-01-07T01:00,2006-01-07T02:00,1,t,0
MPL,2006-01-07T02:00,2006-01-07T03:00,1,t,0
MPL,2006-01-07T03:00,2006-01-07T04:00,1,t,0
MPL,2006-01-07T04:00,2006-01-07T05:00,1,t,0
MPL,2006-01-07T00:00,2006-01-07T01:00,1,l,0
MPL,2006-01-07T01:00,2006-01-07T02:00,1,l,0
MPL,2006-01-07T02:00,2006-01-07T03:00,1,l,0
MPL,2006-01-07T03:00,2006-01-07T04:00,1,l,0
MPL,2006-01-07T04:00,2006-01-07T05:00,1,l,0
MPL,2006-01-07T05:00,2006-01-07T06:00,2,t,0
MPL,2006-01-07T06:00,2006-01-07T07:00,2,t,0
MPL,2006-01-07T05:00,2006-01-07T06:00,1,l,0
MPL,2006-01-07T06:00,2006-01-07T07:00,1,l,0
MPL,2006-01-07T07:00,2006-01-07T08:00,1,t,0
MPL,2006-01-07T08:00,2006-01-07T09:00,1,t,0
MPL,2006-01-07T07:00,2006-01-07T08:00,1,l,6000
MPL,2006-01-07T08:00,2006-01-07T09:00,1,l,0
MPL,2006-01-07T09:00,2006-01-07T10:00,2,t,4000
MPL,2006-01-07T10:00,2006-01-07T11:00,2,t,0
MPL,2006-01-07T09:00,2006-01-07T10:00,2,l,0
MPL,2006-01-07T10:00,2006-01-07T11:00,2,l,0
MPL,2006-01-07T11:00,2006-01-07T12:00,4,t,0
MPL,2006-01-07T12:00,2006-01-07T13:00,4,t,9000
MPL,2006-01-07T11:00,2006-01-07T12:00,3,l,0
MPL,2006-01-07T12:00,2006-01-07T13:00,3,l,0
MPL,2006-01-07T13:00,2006-01-07T14:00,1,t,3000
MPL,2006-01-07T14:00,2006-01-07T15:00,1,t,0
MPL,2006-01-07T15:00,2006-01-07T16:00,1,t,0
MPL,2006-01-07T16:00,2006-01-07T17:00,1,t,0
MPL,2006-01-07T17:00,2006-01-07T18:00,1,t,0
MPL,2006-01-07T18:00,2006-01-07T19:00,1,t,0
MPL,2006-01-07T13:00,2006-01-07T14:00,1,l,0
MPL,2006-01-07T14:00,2006-01-07T15:00,1,l,0
MPL,2006-01-07T15:00,2006-01-07T16:00,1,l,1000
MPL,2006-01-07T16:00,2006-01-07T17:00,1,l,0
MPL,2006-01-07T17:00,2006-01-07T18:00,1,l,0
MPL,2006-01-07T18:00,2006-01-07T19:00,1,l,0
MPL,2006-01-07T19:00,2006-01-07T20:00,1,t,4000
MPL,2006-01-07T20:00,2006-01-07T21:00,1,t,0
MPL,2006-01-07T21:00,2006-01-07T22:00,1,t,6000
MPL,2006-01-07T19:00,2006-01-07T20:00,2,l,0
MPL,2006-01-07T20:00,2006-01-07T21:00,2,l,0
MPL,2006-01-07T21:00,2006-01-07T22:00,2,l,0
MPL,2006-01-07T22:00,2006-01-07T23:00,1,t,1000
MPL,2006-01-07T23:00,2006-01-08T00:00,1,t,0
MPL,2006-01-07T22:00,2006-01-07T23:00,1,l,0
MPL,2006-01-07T23:00,2006-01-08T00:00,1,l,0
MRS,2006-01-07T00:00,2006-01-07T01:00,1,t,0
MRS,2006-01-07T01:00,2006-01-07T02:00,1,t,0
MRS,2006-01-07T02:00,2006-01-07T03:00,1,t,0
MRS,2006-01-07T03:00,2006-01-07T04:00,1,t,0
MRS,2006-01-07T04:00,2006-01-07T05:00,1,t,0
MRS,2006-01-07T00:00,2006-01-07T01:00,1,l,0
MRS,2006-01-07T01:00,2006-01-07T02:00,1,l,0
MRS,2006-01-07T02:00,2006-01-07T03:00,1,l,0
MRS,2006-01-07T03:00,2006-01-07T04:00,1,l,0
MRS,2006-01-07T04:00,2006-01-07T05:00,1,l,0
MRS,2006-01-07T05:00,2006-01-07T06:00,3,t,0
MRS,2006-01-07T06:00,2006-01-07T07:00,3,t,9000
MRS,2006-01-07T05:00,2006-01-07T06:00,1,l,0
MRS,2006-01-07T06:00,2006-01-07T07:00,1,l,0
MRS,2006-01-07T07:00,2006-01-07T08:00,1,t,0
MRS,2006-01-07T08:00,2006-01-07T09:00,1,t,0
MRS,2006-01-07T07:00,2006-01-07T08:00,3,l,0
MRS,2006-01-07T08:00,2006-01-07T09:00,3,l,6000
MRS,2006-01-07T09:00,2006-01-07T10:00,4,t,0
MRS,2006-01-07T10:00,2006-01-07T11:00,4,t,0
MRS,2006-01-07T11:00,2006-01-07T12:00,4,t,0
MRS,2006-01-07T12:00,2006-01-07T13:00,4,t,0
MRS,2006-01-07T13:00,2006-01-07T14:00,4,t,0
MRS,2006-01-07T14:00,2006-01-07T15:00,4,t,0
MRS,2006-01-07T09:00,2006-01-07T10:00,4,l,0
MRS,2006-01-07T10:00,2006-01-07T11:00,4,l,8000
MRS,2006-01-07T11:00,2006-01-07T12:00,4,l,0
MRS,2006-01-07T12:00,2006-01-07T13:00,4,l,0
MRS,2006-01-07T13:00,2006-01-07T14:00,4,l,0
MRS,2006-01-07T14:00,2006-01-07T15:00,4,l,3000
MRS,2006-01-07T15:00,2006-01-07T16:00,4,t,0
MRS,2006-01-07T16:00,2006-01-07T17:00,4,t,0
MRS,2006-01-07T15:00,2006-01-07T16:00,3,l,0
MRS,2006-01-07T16:00,2006-01-07T17:00,3,l,0
MRS,2006-01-07T17:00,2006-01-07T18:00,2,t,0
MRS,2006-01-07T18:00,2006-01-07T19:00,1,t,0
MRS,2006-01-07T19:00,2006-01-07T20:00,2,t,0
MRS,2006-01-07T17:00,2006-01-07T18:00,3,l,0
MRS,2006-01-07T18:00,2006-01-07T19:00,3,l,0
MRS,2006-01-07T19:00,2006-01-07T20:00,3,l,0
MRS,2006-01-07T20:00,2006-01-07T21:00,1,t,0
MRS,2006-01-07T21:00,2006-01-07T22:00,1,t,0
MRS,2006-01-07T20:00,2006-01-07T21:00,3,l,0
MRS,2006-01-07T21:00,2006-01-07T22:00,3,l,0
MRS,2006-01-07T22:00,2006-01-07T23:00,1,t,7000
MRS,2006-01-07T23:00,2006-01-08T00:00,1,t,0
MRS,2006-01-07T22:00,2006-01-07T23:00,1,l,0
MRS,2006-01-07T23:00,2006-01-08T00:00,1,l,0
NCE,2006-01-07T00:00,2006-01-07T01:00,1,t,0
NCE,2006-01-07T01:00,2006-01-07T02:00,1,t,0
NCE,2006-01-07T02:00,2006-01-07T03:00,1,t,0
NCE,2006-01-07T03:00,2006-01-07T04:00,1,t,0
NCE,2006-01-07T04:00,2006-01-07T05:00,1,t,0
NCE,2006-01-07T00:00,2006-01-07T01:00,1,l,8000
NCE,2006-01-07T01:00,2006-01-07T02:00,1,l,0
NCE,2006-01-07T02:00,2006-01-07T03:00,1,l,0
NCE,2006-01-07T03:00,2006-01-07T04:00,1,l,6000
NCE,2006-01-07T04:00,2006-01-07T05:00,1,l,0
NCE,2006-01-07T05:00,2006-01-07T06:00,4,t,0
NCE,2006-01-07T06:00,2006-01-07T07:00,4,t,0
NCE,2006-01-07T05:00,2006-01-07T06:00,1,l,0
NCE,2006-01-07T06:00,2006-01-07T07:00,1,l,0
NCE,2006-01-07T07:00,2006-01-07T08:00,2,t,6000
NCE,2006-01-07T08:00,2006-01-07T09:00,2,t,0
NCE,2006-01-07T07:00,2006-01-07T08:00,4,l,0
NCE,2006-01-07T08:00,2006-01-07T09:00,4,l,0
NCE,2006-01-07T09:00,2006-01-07T10:00,4,t,0
NCE,2006-01-07T10:00,2006-01-07T11:00,4,t,0
NCE,2006-01-07T09:00,2006-01-07T10:00,4,l,0
NCE,2006-01-07T10:00,2006-01-07T11:00,4,l,0
NCE,2006-01-07T11:00,2006-01-07T12:00,5,t,0
NCE,2006-01-07T12:00,2006-01-07T13:00,5,t,0
NCE,2006-01-07T13:00,2006-01-07T14:00,5,t,0
NCE,2006-01-07T11:00,2006-01-07T12:00,5,l,0
NCE,2006-01-07T12:00,2006-01-07T13:00,5,l,0
NCE,2006-01-07T13:00,2006-01-07T14:00,5,l,0
NCE,2006-01-07T14:00,2006-01-07T15:00,3,t,0
NCE,2006-01-07T15:00,2006-01-07T16:00,3,t,0
NCE,2006-01-07T14:00,2006-01-07T15:00,3,l,6000
NCE,2006-01-07T15:00,2006-01-07T16:00,3,l,0
NCE,2006-01-07T16:00,2006-01-07T17:00,4,t,3000
NCE,2006-01-07T17:00,2006-01-07T18:00,4,t,0
NCE,2006-01-07T16:00,2006-01-07T17:00,6,l,7000
NCE,2006-01-07T17:00,2006-01-07T18:00,6,l,0
NCE,2006-01-07T18:00,2006-01-07T19:00,3,t,0
NCE,2006-01-07T19:00,2006-01-07T20:00,3,t,0
NCE,2006-01-07T18:00,2006-01-07T19:00,2,l,0
NCE,2006-01-07T19:00,2006-01-07T20:00,2,l,5000
NCE,2006-01-07T20:00,2006-01-07T21:00,1,t,0
NCE,2006-01-07T21:00,2006-01-07T22:00,1,t,2000
NCE,2006-01-07T20:00,2006-01-07T21:00,3,l,0
NCE,2006-01-07T21:00,2006-01-07T22:00,3,l,0
NCE,2006-01-07T22:00,2006-01-07T23:00,1,t,0
NCE,2006-01-07T23:00,2006-01-08T00:00,1,t,9000
NCE,2006-01-07T22:00,2006-01-07T23:00,1,l,0
NCE,2006-01-07T23:00,2006-01-08T00:00,1,l,0
NTE,2006-01-07T00:00,2006-01-07T01:00,1,t,0
NTE,2006-01-07T01:00,2006-01-07T02:00,1,t,0
NTE,2006-01-07T02:00,2006-01-07T03:00,1,t,0
NTE,2006-01-07T03:00,2006-01-07T04:00,1,t,0
NTE,2006-01-07T04:00,2006-01-07T05:00,1,t,4000
NTE,2006-01-07T00:00,2006-01-07T01:00,1,l,0
NTE,2006-01-07T01:00,2006-01-07T02:00,1,l,0
NTE,2006-01-07T02:00,2006-01-07T03:00,1,l,0
NTE,2006-01-07T03:00,2006-01-07T04:00,1,l,0
NTE,2006-01-07T04:00,2006-01-07T05:00,1,l,0
NTE,2006-01-07T05:00,2006-01-07T06:00,2,t,0
NTE,2006-01-07T06:00,2006-01-07T07:00,2,t,0
NTE,2006-01-07T05:00,2006-01-07T06:00,1,l,0
NTE,2006-01-07T06:00,2006-01-07T07:00,1,l,0
NTE,2006-01-07T07:00,2006-01-07T08:00,3,t,0
NTE,2006-01-07T08:00,2006-01-07T09:00,3,t,0
NTE,2006-01-07T07:00,2006-01-07T08:00,1,l,0
NTE,2006-01-07T08:00,2006-01-07T09:00,1,l,0
NTE,2006-01-07T09:00,2006-01-07T10:00,5,t,0
NTE,2006-01-07T10:00,2006-01-07T11:00,5,t,4000
NTE,2006-01-07T09:00,2006-01-07T10:00,4,l,0
NTE,2006-01-07T10:00,2006-01-07T11:00,4,l,0
NTE,2006-01-07T11:00,2006-01-07T12:00,3,t,0
NTE,2006-01-07T12:00,2006-01-07T13:00,3,t,3000
NTE,2006-01-07T13:00,2006-01-07T14:00,3,t,0
NTE,2006-01-07T14:00,2006-01-07T15:00,3,t,0
NTE,2006-01-07T11:00,2006-01-07T12:00,3,l,0
NTE,2006-01-07T12:00,2006-01-07T13:00,3,l,0
NTE,2006-01-07T13:00,2006-01-07T14:00,3,l,0
NTE,2006-01-07T14:00,2006-01-07T15:00,3,l,0
NTE,2006-01-07T15:00,2006-01-07T16:00,2,t,0
NTE,2006-01-07T16:00,2006-01-07T17:00,2,t,0
NTE,2006-01-07T15:00,2006-01-07T16:00,1,l,0
NTE,2006-01-07T16:00,2006-01-07T17:00,1,l,0
NTE,2006-01-07T17:00,2006-01-07T18:00,1,t,0
NTE,2006-01-07T18:00,2006-01-07T19:00,1,t,8000
NTE,2006-01-07T19:00,2006-01-07T20:00,1,t,0
NTE,2006-01-07T20:00,2006-01-07T21:00,1,t,2000
NTE,2006-01-07T21:00,2006-01-07T22:00,1,t,0
NTE,2006-01-07T17:00,2006-01-07T18:00,2,l,0
NTE,2006-01-07T18:00,2006-01-07T19:00,2,l,0
NTE,2006-01-07T19:00,2006-01-07T20:00,2,l,5000
NTE,2006-01-07T20:00,2006-01-07T21:00,2,l,0
NTE,2006-01-07T21:00,2006-01-07T22:00,2,l,0
NTE,2006-01-07T22:00,2006-01-07T23:00,1,t,0
NTE,2006-01-07T23:00,2006-01-08T00:00,1,t,0
NTE,2006-01-07T22:00,2006-01-07T23:00,1,l,4000
NTE,2006-01-07T23:00,2006-01-08T00:00,1,l,0
ORY,2006-01-07T00:00,2006-01-07T01:00,4,t,0
ORY,2006-01-07T01:00,2006-01-07T02:00,4,t,0
ORY,2006-01-07T02:00,2006-01-07T03:00,4,t,0
ORY,2006-01-07T03:00,2006-01-07T04:00,4,t,0
ORY,2006-01-07T04:00,2006-01-07T05:00,4,t,0
ORY,2006-01-07T05:00,2006-01-07T06:00,4,t,0
ORY,2006-01-07T00:00,2006-01-07T01:00,4,l,0
ORY,2006-01-07T01:00,2006-01-07T02:00,4,l,0
ORY,2006-01-07T02:00,2006-01-07T03:00,4,l,0
ORY,2006-01-07T03:00,2006-01-07T04:00,4,l,0
ORY,2006-01-07T04:00,2006-01-07T05:00,4,l,0
ORY,2006-01-07T05:00,2006-01-07T06:00,4,l,0
ORY,2006-01-07T06:00,2006-01-07T07:00,15,t,0
ORY,2006-01-07T07:00,2006-01-07T08:00,15,t,5000
ORY,2006-01-07T06:00,2006-01-07T07:00,15,l,0
ORY,2006-01-07T07:00,2006-01-07T08:00,15,l,0
ORY,2006-01-07T08:00,2006-01-07T09:00,17,t,2000
ORY,2006-01-07T09:00,2006-01-07T10:00,17,t,0
ORY,2006-01-07T10:00,2006-01-07T11:00,17,t,0
ORY,2006-01-07T08:00,2006-01-07T09:00,12,l,0
ORY,2006-01-07T09:00,2006-01-07T10:00,12,l,0
ORY,2006-01-07T10:00,2006-01-07T11:00,12,l,0
ORY,2006-01-07T11:00,2006-01-07T12:00,15,t,0
ORY,2006-01-07T12:00,2006-01-07T13:00,15,t,5000
ORY,2006-01-07T11:00,2006-01-07T12:00,15,l,0
ORY,2006-01-07T12:00,2006-01-07T13:00,15,l,0
ORY,2006-01-07T13:00,2006-01-07T14:00,12,t,0
ORY,2006-01-07T14:00,2006-01-07T15:00,12,t,0
ORY,2006-01-07T15:00,2006-01-07T16:00,12,t,0
ORY,2006-01-07T13:00,2006-01-07T14:00,15,l,0
ORY,2006-01-07T14:00,2006-01-07T15:00,14,l,0
ORY,2006-01-07T15:00,2006-01-07T16:00,16,l,0
ORY,2006-01-07T16:00,2006-01-07T17:00,15,t,0
ORY,2006-01-07T17:00,2006-01-07T18:00,13,t,0
ORY,2006-01-07T18:00,2006-01-07T19:00,14,t,0
ORY,2006-01-07T19:00,2006-01-07T20:00,14,t,0
ORY,2006-01-07T16:00,2006-01-07T17:00,12,l,0
ORY,2006-01-07T17:00,2006-01-07T18:00,12,l,0
ORY,2006-01-07T18:00,2006-01-07T19:00,12,l,0
ORY,2006-01-07T19:00,2006-01-07T20:00,11,l,0
ORY,2006-01-07T20:00,2006-01-07T21:00,12,t,0
ORY,2006-01-07T21:00,2006-01-07T22:00,12,t,0
ORY,2006-01-07T20:00,2006-01-07T21:00,7,l,0
ORY,2006-01-07T21:00,2006-01-07T22:00,8,l,0
ORY,2006-01-07T22:00,2006-01-07T23:00,4,t,0
ORY,2006-01-07T23:00,2006-01-08T00:00,4,t,0
ORY,2006-01-07T22:00,2006-01-07T23:00,4,l,0
ORY,2006-01-07T23:00,2006-01-08T00:00,4,l,0
PGF,2006-01-07T05:00,2006-01-07T06:00,1,t,0
PGF,2006-01-07T06:00,2006-01-07T07:00,1,t,0
PGF,2006-01-07T07:00,2006-01-07T08:00,1,t,0
PGF,2006-01-07T08:00,2006-01-07T09:00,1,t,8000
PGF,2006-01-07T09:00,2006-01-07T10:00,1,t,6000
PGF,2006-01-07T10:00,2006-01-07T11:00,1,t,0
PGF,2006-01-07T11:00,2006-01-07T12:00,1,t,0
PGF,2006-01-07T12:00,2006-01-07T13:00,1,t,0
PGF,2006-01-07T13:00,2006-01-07T14:00,1,t,0
PGF,2006-01-07T14:00,2006-01-07T15:00,1,t,0
PGF,2006-01-07T15:00,2006-01-07T16:00,1,t,0
PGF,2006-01-07T16:00,2006-01-07T17:00,1,t,0
PGF,2006-01-07T17:00,2006-01-07T18:00,1,t,0
PGF,2006-01-07T18:00,2006-01-07T19:00,1,t,0
PGF,2006-01-07T19:00,2006-01-07T20:00,1,t,0
PGF,2006-01-07T20:00,2006-01-07T21:00,1,t,2000
PGF,2006-01-07T21:00,2006-01-07T22:00,1,t,0
PGF,2006-01-07T22:00,2006-01-07T23:00,1,t,0
PGF,2006-01-07T23:00,2006-01-08T00:00,1,t,0
PGF,2006-01-07T05:00,2006-01-07T06:00,1,l,0
PGF,2006-01-07T06:00,2006-01-07T07:00,1,l,0
PGF,2006-01-07T07:00,2006-01-07T08:00,1,l,0
PGF,2006-01-07T08:00,2006-01-07T09:00,1,l,0
PGF,2006-01-07T09:00,2006-01-07T10:00,1,l,0
PGF,2006-01-07T10:00,2006-01-07T11:00,1,l,0
PGF,2006-01-07T11:00,2006-01-07T12:00,1,l,0
PGF,2006-01-07T12:00,2006-01-07T13:00,1,l,4000
PGF,2006-01-07T13:00,2006-01-07T14:00,1,l,0
PGF,2006-01-07T14:00,2006-01-07T15:00,1,l,0
PGF,2006-01-07T15:00,2006-01-07T16:00,1,l,0
PGF,2006-01-07T16:00,2006-01-07T17:00,1,l,2000
PGF,2006-01-07T17:00,2006-01-07T18:00,1,l,0
PGF,2006-01-07T18:00,2006-01-07T19:00,1,l,0
PGF,2006-01-07T19:00,2006-01-07T20:00,1,l,0
PGF,2006-01-07T20:00,2006-01-07T21:00,1,l,0
PGF,2006-01-07T21:00,2006-01-07T22:00,1,l,0
PGF,2006-01-07T22:00,2006-01-07T23:00,1,l,0
PGF,2006-01-07T23:00,2006-01-08T00:00,1,l,0
PUF,2006-01-07T00:00,2006-01-07T01:00,1,t,0
PUF,2006-01-07T01:00,2006-01-07T02:00,1,t,0
PUF,2006-01-07T02:00,2006-01-07T03:00,1,t,0
PUF,2006-01-07T03:00,2006-01-07T04:00,1,t,0
PUF,2006-01-07T04:00,2006-01-07T05:00,1,t,7000
PUF,2006-01-07T00:00,2006-01-07T01:00,1,l,0
PUF,2006-01-07T01:00,2006-01-07T02:00,1,l,0
PUF,2006-01-07T02:00,2006-01-07T03:00,1,l,0
PUF,2006-01-07T03:00,2006-01-07T04:00,1,l,7000
PUF,2006-01-07T04:00,2006-01-07T05:00,1,l,0
PUF,2006-01-07T05:00,2006-01-07T06:00,2,t,3000
PUF,2006-01-07T06:00,2006-01-07T07:00,2,t,9000
PUF,2006-01-07T05:00,2006-01-07T06:00,1,l,0
PUF,2006-01-07T06:00,2006-01-07T07:00,1,l,0
PUF,2006-01-07T07:00,2006-01-07T08:00,1,t,0
PUF,2006-01-07T08:00,2006-01-07T09:00,1,t,0
PUF,2006-01-07T07:00,2006-01-07T08:00,1,l,0
PUF,2006-01-07T08:00,2006-01-07T09:00,1,l,0
PUF,2006-01-07T09:00,2006-01-07T10:00,2,t,0
PUF,2006-01-07T10:00,2006-01-07T11:00,2,t,0
PUF,2006-01-07T09:00,2006-01-07T10:00,2,l,0
PUF,2006-01-07T10:00,2006-01-07T11:00,2,l,0
PUF,2006-01-07T11:00,2006-01-07T12:00,1,t,3000
PUF,2006-01-07T12:00,2006-01-07T13:00,1,t,0
PUF,2006-01-07T13:00,2006-01-07T14:00,1,t,0
PUF,2006-01-07T14:00,2006-01-07T15:00,1,t,0
PUF,2006-01-07T15:00,2006-01-07T16:00,1,t,0
PUF,2006-01-07T16:00,2006-01-07T17:00,1,t,0
PUF,2006-01-07T17:00,2006-01-07T18:00,1,t,0
PUF,2006-01-07T11:00,2006-01-07T12:00,1,l,0
PUF,2006-01-07T12:00,2006-01-07T13:00,1,l,0
PUF,2006-01-07T13:00,2006-01-07T14:00,1,l,0
PUF,2006-01-07T14:00,2006-01-07T15:00,1,l,0
PUF,2006-01-07T15:00,2006-01-07T16:00,1,l,7000
PUF,2006-01-07T16:00,2006-01-07T17:00,1,l,0
PUF,2006-01-07T17:00,2006-01-07T18:00,1,l,0
PUF,2006-01-07T18:00,2006-01-07T19:00,2,t,6000
PUF,2006-01-07T19:00,2006-01-07T20:00,2,t,0
PUF,2006-01-07T20:00,2006-01-07T21:00,2,t,0
PUF,2006-01-07T21:00,2006-01-07T22:00,2,t,0
PUF,2006-01-07T22:00,2006-01-07T23:00,2,t,0
PUF,2006-01-07T23:00,2006-01-08T00:00,2,t,0
PUF,2006-01-07T18:00,2006-01-07T19:00,2,l,2000
PUF,2006-01-07T19:00,2006-01-07T20:00,2,l,4000
PUF,2006-01-07T20:00,2006-01-07T21:00,2,l,9000
PUF,2006-01-07T21:00,2006-01-07T22:00,2,l,0
PUF,2006-01-07T22:00,2006-01-07T23:00,2,l,0
PUF,2006-01-07T23:00,2006-01-08T00:00,2,l,0
RDZ,2006-01-07T05:00,2006-01-07T06:00,1,t,0
RDZ,2006-01-07T06:00,2006-01-07T07:00,1,t,0
RDZ,2006-01-07T07:00,2006-01-07T08:00,1,t,0
RDZ,2006-01-07T08:00,2006-01-07T09:00,1,t,0
RDZ,2006-01-07T09:00,2006-01-07T10:00,1,t,0
RDZ,2006-01-07T10:00,2006-01-07T11:00,1,t,3000
RDZ,2006-01-07T11:00,2006-01-07T12:00,1,t,0
RDZ,2006-01-07T12:00,2006-01-07T13:00,1,t,0
RDZ,2006-01-07T13:00,2006-01-07T14:00,1,t,0
RDZ,2006-01-07T14:00,2006-01-07T15:00,1,t,0
RDZ,2006-01-07T15:00,2006-01-07T16:00,1,t,0
RDZ,2006-01-07T16:00,2006-01-07T17:00,1,t,0
RDZ,2006-01-07T17:00,2006-01-07T18:00,1,t,0
RDZ,2006-01-07T18:00,2006-01-07T19:00,1,t,0
RDZ,2006-01-07T19:00,2006-01-07T20:00,1,t,0
RDZ,2006-01-07T20:00,2006-01-07T21:00,1,t,0
RDZ,2006-01-07T05:00,2006-01-07T06:00,1,l,0
RDZ,2006-01-07T06:00,2006-01-07T07:00,1,l,4000
RDZ,2006-01-07T07:00,2006-01-07T08:00,1,l,0
RDZ,2006-01-07T08:00,2006-01-07T09:00,1,l,0
RDZ,2006-01-07T09:00,2006-01-07T10:00,1,l,0
RDZ,2006-01-07T10:00,2006-01-07T11:00,1,l,0
RDZ,2006-01-07T11:00,2006-01-07T12:00,1,l,0
RDZ,2006-01-07T12:00,2006-01-07T13:00,1,l,0
RDZ,2006-01-07T13:00,2006-01-07T14:00,1,l,0
RDZ,2006-01-07T14:00,2006-01-07T15:00,1,l,0
RDZ,2006-01-07T15:00,2006-01-07T16:00,1,l,0
RDZ,2006-01-07T16:00,2006-01-07T17:00,1,l,6000
RDZ,2006-01-07T17:00,2006-01-07T18:00,1,l,0
RDZ,2006-01-07T18:00,2006-01-07T19:00,1,l,6000
RDZ,2006-01-07T19:00,2006-01-07T20:00,1,l,0
RDZ,2006-01-07T20:00,2006-01-07T21:00,1,l,0
RNS,2006-01-07T00:00,2006-01-07T01:00,1,t,0
RNS,2006-01-07T01:00,2006-01-07T02:00,1,t,0
RNS,2006-01-07T02:00,2006-01-07T03:00,1,t,0
RNS,2006-01-07T03:00,2006-01-07T04:00,1,t,0
RNS,2006-01-07T04:00,2006-01-07T05:00,1,t,0
RNS,2006-01-07T00:00,2006-01-07T01:00,1,l,0
RNS,2006-01-07T01:00,2006-01-07T02:00,1,l,0
RNS,2006-01-07T02:00,2006-01-07T03:00,1,l,0
RNS,2006-01-07T03:00,2006-01-07T04:00,1,l,6000
RNS,2006-01-07T04:00,2006-01-07T05:00,1,l,0
RNS,2006-01-07T05:00,2006-01-07T06:00,2,t,8000
RNS,2006-01-07T06:00,2006-01-07T07:00,2,t,0
RNS,2006-01-07T05:00,2006-01-07T06:00,1,l,0
RNS,2006-01-07T06:00,2006-01-07T07:00,1,l,9000
RNS,2006-01-07T07:00,2006-01-07T08:00,1,t,0
RNS,2006-01-07T08:00,2006-01-07T09:00,1,t,3000
RNS,2006-01-07T07:00,2006-01-07T08:00,1,l,0
RNS,2006-01-07T08:00,2006-01-07T09:00,1,l,0
RNS,2006-01-07T09:00,2006-01-07T10:00,1,t,0
RNS,2006-01-07T10:00,2006-01-07T11:00,1,t,0
RNS,2006-01-07T09:00,2006-01-07T10:00,2,l,0
RNS,2006-01-07T10:00,2006-01-07T11:00,2,l,0
RNS,2006-01-07T11:00,2006-01-07T12:00,1,t,0
RNS,2006-01-07T12:00,2006-01-07T13:00,1,t,0
RNS,2006-01-07T11:00,2006-01-07T12:00,1,l,0
RNS,2006-01-07T12:00,2006-01-07T13:00,1,l,0
RNS,2006-01-07T13:00,2006-01-07T14:00,2,t,0
RNS,2006-01-07T14:00,2006-01-07T15:00,2,t,4000
RNS,2006-01-07T13:00,2006-01-07T14:00,2,l,0
RNS,2006-01-07T14:00,2006-01-07T15:00,2,l,0
RNS,2006-01-07T15:00,2006-01-07T16:00,1,t,0
RNS,2006-01-07T16:00,2006-01-07T17:00,1,t,0
RNS,2006-01-07T15:00,2006-01-07T16:00,2,l,0
RNS,2006-01-07T16:00,2006-01-07T17:00,2,l,0
RNS,2006-01-07T17:00,2006-01-07T18:00,2,t,0
RNS,2006-01-07T18:00,2006-01-07T19:00,2,t,0
RNS,2006-01-07T17:00,2006-01-07T18:00,2,l,0
RNS,2006-01-07T18:00,2006-01-07T19:00,2,l,0
RNS,2006-01-07T19:00,2006-01-07T20:00,1,t,0
RNS,2006-01-07T20:00,2006-01-07T21:00,1,t,0
RNS,2006-01-07T21:00,2006-01-07T22:00,1,t,0
RNS,2006-01-07T22:00,2006-01-07T23:00,1,t,0
RNS,2006-01-07T23:00,2006-01-08T00:00,1,t,0
RNS,2006-01-07T19:00,2006-01-07T20:00,1,l,0
RNS,2006-01-07T20:00,2006-01-07T21:00,1,l,0
RNS,2006-01-07T21:00,2006-01-07T22:00,1,l,0
RNS,2006-01-07T22:00,2006-01-07T23:00,1,l,0
RNS,2006-01-07T23:00,2006-01-08T00:00,1,l,0
SXB,2006-01-07T00:00,2006-01-07T01:00,1,t,0
SXB,2006-01-07T01:00,2006-01-07T02:00,1,t,0
SXB,2006-01-07T02:00,2006-01-07T03:00,1,t,0
SXB,2006-01-07T03:00,2006-01-07T04:00,1,t,0
SXB,2006-01-07T04:00,2006-01-07T05:00,1,t,0
SXB,2006-01-07T00:00,2006-01-07T01:00,1,l,0
SXB,2006-01-07T01:00,2006-01-07T02:00,1,l,0
SXB,2006-01-07T02:00,2006-01-07T03:00,1,l,0
SXB,2006-01-07T03:00,2006-01-07T04:00,1,l,0
SXB,2006-01-07T04:00,2006-01-07T05:00,1,l,0
SXB,2006-01-07T05:00,2006-01-07T06:00,2,t,0
SXB,2006-01-07T06:00,2006-01-07T07:00,2,t,0
SXB,2006-01-07T05:00,2006-01-07T06:00,1,l,0
SXB,2006-01-07T06:00,2006-01-07T07:00,1,l,0
SXB,2006-01-07T07:00,2006-01-07T08:00,1,t,0
SXB,2006-01-07T08:00,2006-01-07T09:00,1,t,0
SXB,2006-01-07T07:00,2006-01-07T08:00,2,l,0
SXB,2006-01-07T08:00,2006-01-07T09:00,2,l,0
SXB,2006-01-07T09:00,2006-01-07T10:00,3,t,0
SXB,2006-01-07T10:00,2006-01-07T11:00,3,t,0
SXB,2006-01-07T09:00,2006-01-07T10:00,3,l,0
SXB,2006-01-07T10:00,2006-01-07T11:00,3,l,0
SXB,2006-01-07T11:00,2006-01-07T12:00,2,t,0
SXB,2006-01-07T12:00,2006-01-07T13:00,2,t,9000
SXB,2006-01-07T13:00,2006-01-07T14:00,2,t,0
SXB,2006-01-07T11:00,2006-01-07T12:00,2,l,0
SXB,2006-01-07T12:00,2006-01-07T13:00,2,l,0
SXB,2006-01-07T13:00,2006-01-07T14:00,2,l,0
